wins,losses,draws,height_cm,weight_kg,reach_in_cm,sig_strikes_landed_min,sig_strike_acc,sig_strikes_absorbed_min,sig_strike_def,avg_takedowns_landed_15_min,takedown_acc,takedown_def,avg_sub_attempt_15_min
6,1,0,190.5,92.99,198.12,2.04,44,3.84,38,1.06,22,53,2.04
36,11,2,170.18,65.77,175.26,2.04,44,2.01,50,3.63,48,63,2.04
17,10,0,187.96,92.99,190.5,2.03,48,3.86,35,0.0,0,36,2.03
10,3,0,180.34,83.91,182.88,2.03,19,2.83,64,3.0,54,100,2.03
31,18,1,180.34,70.31,182.88,2.03,47,4.07,35,0.43,9,57,2.03
8,4,0,182.88,83.91,193.04,2.03,32,2.57,60,1.93,83,63,2.03
14,8,0,185.42,83.91,187.96,2.03,36,3.06,49,1.67,54,47,2.03
13,5,0,182.88,77.11,187.96,2.02,49,1.2,61,3.74,38,31,2.02
18,5,0,172.72,65.77,177.8,2.02,59,1.54,49,3.73,42,50,2.02
13,3,0,180.34,70.31,185.42,2.02,47,1.98,62,2.89,35,37,2.02
36,10,1,187.96,111.13,182.88,2.02,70,1.32,19,1.17,50,0,2.02
16,9,0,180.34,77.11,190.5,2.02,51,2.39,40,3.03,46,40,2.02
17,9,0,177.8,70.31,182.88,2.02,34,5.41,53,0.0,0,80,2.02
15,6,0,185.42,70.31,182.88,2.02,38,5.91,38,0.0,0,0,2.02
17,14,1,167.64,65.77,172.72,2.01,39,3.06,64,1.19,36,49,2.01
23,14,1,170.18,68.04,182.88,2.01,43,2.04,58,2.21,58,34,2.01
20,8,0,182.88,77.11,182.88,2.01,36,4.17,30,5.59,33,0,2.01
22,13,0,177.8,70.31,180.34,2.01,39,3.7,62,0.0,0,26,2.01
0,1,0,172.72,88.45,182.88,2.01,16,6.75,60,0.0,0,0,2.01
0,4,0,157.48,56.7,182.88,2.01,42,3.24,43,0.0,0,0,2.01
18,4,1,172.72,65.77,172.72,2.01,32,2.7,46,2.59,46,44,2.01
19,3,0,180.34,65.77,182.88,2.01,40,3.21,49,1.74,34,39,2.01
23,1,0,172.72,65.77,175.26,2.0,26,4.13,56,0.0,0,66,2.0
7,3,0,190.5,92.99,185.42,2.0,37,7.8,25,1.0,9,0,2.0
11,9,0,190.5,111.13,182.88,2.0,40,1.91,55,0.0,0,77,2.0
11,3,0,185.42,120.2,182.88,2.0,53,4.73,31,2.0,22,0,2.0
15,3,0,170.18,56.7,172.72,2.0,37,2.31,45,1.53,27,55,2.0
10,2,0,167.64,56.7,180.34,2.0,38,6.25,26,1.47,14,40,2.0
3,6,0,177.8,92.99,182.88,2.0,29,8.0,51,11.25,50,0,2.0
36,11,0,167.64,70.31,175.26,2.0,50,10.0,0,0.0,0,0,2.0
1,1,0,193.04,129.27,182.88,2.0,38,1.33,57,0.0,0,0,2.0
3,1,0,185.42,109.77,182.88,2.0,39,3.22,35,0.0,0,33,2.0
21,7,1,170.18,65.77,177.8,2.0,40,2.31,62,3.83,42,62,2.0
11,5,0,162.56,56.7,162.56,1.99,36,2.96,55,1.06,33,40,1.99
16,7,0,170.18,56.7,172.72,1.99,50,5.05,38,1.66,27,0,1.99
10,6,0,175.26,61.23,180.34,1.99,40,8.09,51,0.0,0,0,1.99
19,12,0,175.26,70.31,180.34,1.99,40,3.45,58,0.65,50,40,1.99
24,7,0,175.26,83.01,182.88,1.98,37,2.19,70,0.27,100,88,1.98
17,6,0,182.88,77.11,180.34,1.98,21,10.27,45,0.0,0,0,1.98
21,10,1,172.72,70.31,180.34,1.98,35,3.11,51,1.25,36,66,1.98
24,3,0,177.8,70.31,182.88,1.98,55,1.61,54,2.1,23,64,1.98
23,9,0,177.8,76.2,177.8,1.98,40,3.01,54,1.91,30,25,1.98
24,4,0,172.72,70.31,185.42,1.98,34,2.16,65,3.95,41,61,1.98
33,1,0,172.72,65.77,182.88,1.98,35,4.81,51,1.06,25,76,1.98
3,1,1,175.26,70.31,172.72,1.98,77,2.26,65,8.49,66,0,1.98
11,7,0,167.64,77.11,172.72,1.98,39,2.64,46,2.05,20,38,1.98
17,17,0,170.18,70.31,182.88,1.97,28,5.07,55,0.44,20,85,1.97
18,8,1,170.18,61.23,182.88,1.97,32,3.86,61,2.27,28,88,1.97
6,1,0,175.26,65.77,187.96,1.97,40,1.82,70,0.0,0,100,1.97
11,3,0,165.1,61.23,170.18,1.97,37,1.99,50,2.4,38,43,1.97
19,11,3,167.64,63.05,182.88,1.97,39,1.27,70,1.12,33,100,1.97
9,1,0,177.8,77.11,190.5,1.97,43,4.56,37,3.06,30,0,1.97
14,7,0,190.5,83.91,187.96,1.96,54,2.46,36,1.02,60,54,1.96
33,14,0,177.8,70.31,180.34,1.95,31,2.51,63,4.08,53,92,1.95
10,6,0,170.18,61.23,182.88,1.95,39,2.89,57,1.77,18,50,1.95
34,10,1,190.5,108.86,195.58,1.95,42,2.4,55,1.3,29,36,1.95
7,9,0,180.34,92.99,182.88,1.95,23,2.07,72,1.88,66,0,1.95
4,2,0,177.8,92.99,182.88,1.95,37,2.65,66,3.35,70,100,1.95
11,5,0,187.96,83.91,200.66,1.95,42,2.14,52,3.42,39,53,1.95
13,3,0,167.64,56.7,170.18,1.95,43,3.66,43,0.54,16,33,1.95
31,15,0,182.88,77.11,185.42,1.94,65,0.55,38,7.28,50,100,1.94
7,1,0,165.1,61.23,182.88,1.94,22,2.9,62,0.0,0,0,1.94
0,3,0,177.8,70.31,182.88,1.94,33,4.52,46,19.35,50,100,1.94
2,2,0,172.72,70.31,182.88,1.94,31,8.71,35,0.0,0,50,1.94
15,8,0,167.64,61.23,182.88,1.94,53,2.52,56,1.72,18,0,1.94
4,2,0,198.12,120.2,182.88,1.94,52,2.71,58,8.71,75,0,1.94
20,8,0,162.56,56.7,162.56,1.94,43,2.24,62,3.71,30,56,1.94
9,5,0,165.1,52.16,165.1,1.94,44,2.11,55,1.72,31,70,1.94
13,3,0,182.88,83.91,198.12,1.94,33,2.49,58,1.94,100,60,1.94
14,1,0,190.5,83.91,182.88,1.94,50,1.84,54,2.77,40,70,1.94
6,3,0,190.5,83.91,182.88,1.93,30,4.13,44,2.0,50,100,1.93
8,2,0,182.88,83.91,193.04,1.93,45,2.64,46,4.16,45,35,1.93
6,1,0,182.88,70.31,187.96,1.93,38,2.8,40,1.0,16,0,1.93
8,4,0,167.64,56.7,172.72,1.93,53,2.08,53,3.04,40,50,1.93
10,3,0,175.26,70.31,177.8,1.93,36,5.78,40,0.0,0,0,1.93
14,7,0,170.18,56.7,180.34,1.93,42,2.26,42,1.61,30,9,1.93
19,9,0,193.04,92.99,182.88,1.93,14,4.53,48,1.0,16,0,1.93
19,7,0,165.1,56.7,170.18,1.93,40,4.48,27,5.1,60,0,1.93
20,11,0,185.42,109.32,182.88,1.93,34,3.02,50,0.26,28,78,1.93
5,1,0,157.48,52.16,182.88,1.93,20,4.67,57,0.0,0,16,1.93
21,11,0,187.96,83.91,198.12,1.93,38,2.63,50,2.0,68,81,1.93
23,11,1,175.26,56.7,182.88,1.93,49,2.91,47,0.0,0,25,1.93
10,4,0,187.96,92.99,195.58,1.93,27,2.39,67,0.47,33,79,1.93
1,1,0,177.8,83.91,182.88,1.93,51,2.27,39,0.0,0,37,1.93
0,1,0,170.18,56.7,182.88,1.92,34,3.2,63,3.2,60,0,1.92
26,12,1,185.42,92.99,182.88,1.92,49,1.35,51,2.02,100,0,1.92
29,6,0,185.42,77.11,182.88,1.92,36,2.84,60,0.6,100,46,1.92
13,7,1,175.26,70.31,177.8,1.92,32,2.64,66,2.91,47,81,1.92
13,5,0,167.64,56.7,170.18,1.92,25,5.38,52,0.72,25,33,1.92
22,8,1,175.26,65.77,175.26,1.91,54,2.31,58,2.97,46,33,1.91
9,3,0,177.8,70.31,175.26,1.91,42,6.22,33,0.0,0,0,1.91
26,9,0,177.8,65.77,182.88,1.91,54,2.62,55,0.67,15,50,1.91
33,19,5,170.18,70.31,177.8,1.91,49,1.9,50,1.95,31,37,1.91
6,8,0,187.96,77.11,182.88,1.91,42,2.61,51,3.92,75,50,1.91
9,8,0,200.66,176.9,182.88,1.91,37,5.43,42,2.2,100,100,1.91
18,11,0,182.88,83.91,177.8,1.9,27,5.87,50,0.12,6,58,1.9
15,3,1,170.18,65.77,182.88,1.9,26,3.5,31,0.0,0,0,1.9
4,6,0,187.96,83.91,182.88,1.9,35,3.67,53,0.95,100,87,1.9
5,4,1,187.96,102.06,182.88,1.9,38,1.33,59,0.36,100,80,1.9
27,8,0,182.88,92.99,187.96,1.9,44,1.62,59,3.25,46,70,1.9
6,3,0,170.18,77.11,175.26,1.9,47,2.77,39,2.22,43,36,1.9
13,8,0,185.42,83.91,198.12,1.9,42,2.44,53,2.69,53,84,1.9
10,8,0,165.1,61.23,160.02,1.89,53,4.58,44,0.92,25,33,1.89
11,9,0,187.96,70.31,187.96,1.89,41,5.86,31,0.0,0,30,1.89
13,5,0,182.88,103.87,182.88,1.89,50,1.89,70,2.84,100,0,1.89
14,12,1,182.88,77.11,182.88,1.89,36,3.23,52,0.62,16,58,1.89
14,8,2,190.5,83.91,193.04,1.89,34,3.38,56,1.81,36,50,1.89
9,6,0,182.88,70.31,187.96,1.89,38,3.4,55,0.0,0,33,1.89
27,19,2,180.34,102.06,182.88,1.88,38,4.41,54,1.32,20,33,1.88
16,7,0,170.18,65.77,182.88,1.88,55,2.4,53,4.47,55,83,1.88
26,12,5,170.18,61.23,170.18,1.88,49,1.63,62,1.44,50,63,1.88
14,5,0,167.64,61.23,170.18,1.88,22,3.16,59,0.87,37,33,1.88
9,1,0,187.96,83.91,200.66,1.88,49,2.01,56,0.77,50,40,1.88
16,10,0,185.42,92.99,190.5,1.88,52,2.62,40,3.89,40,50,1.88
30,11,0,177.8,83.91,182.88,1.88,49,3.68,47,0.72,33,86,1.88
9,6,0,165.1,61.23,170.18,1.88,39,3.02,40,1.55,25,25,1.88
18,7,2,177.8,77.11,180.34,1.87,44,3.92,41,1.59,20,28,1.87
8,1,0,177.8,70.31,177.8,1.87,29,4.0,44,1.0,20,57,1.87
6,0,0,172.72,61.23,182.88,1.87,45,1.33,60,4.0,80,0,1.87
19,28,0,177.8,97.07,182.88,1.87,40,3.33,52,1.0,14,50,1.87
6,2,0,167.64,61.23,182.88,1.87,19,3.8,66,0.0,0,0,1.87
38,14,1,185.42,77.11,187.96,1.87,42,1.8,49,1.06,100,35,1.87
5,2,0,172.72,65.77,182.88,1.87,26,8.24,52,0.0,0,0,1.87
9,2,0,190.5,83.91,203.2,1.87,51,4.73,38,3.0,30,0,1.87
6,0,0,172.72,61.23,185.42,1.87,28,3.2,53,2.0,33,71,1.87
18,7,0,185.42,77.11,190.5,1.87,40,1.7,54,3.33,50,60,1.87
21,5,0,177.8,65.77,182.88,1.87,31,2.2,67,2.0,50,0,1.87
23,6,3,172.72,83.91,182.88,1.86,48,1.67,66,2.4,32,42,1.86
5,4,0,180.34,77.11,182.88,1.86,60,0.99,50,3.72,50,0,1.86
25,9,0,177.8,83.91,185.42,1.86,48,4.79,38,2.08,46,25,1.86
10,6,0,165.1,61.23,177.8,1.86,36,3.1,52,2.64,35,43,1.86
10,6,0,170.18,61.23,172.72,1.86,48,3.46,47,0.86,18,0,1.86
6,0,0,180.34,61.23,182.88,1.85,29,1.94,58,3.38,62,100,1.85
20,12,0,172.72,70.31,172.72,1.85,48,3.3,58,0.29,25,44,1.85
26,9,0,175.26,70.31,182.88,1.85,37,2.6,59,1.38,52,76,1.85
10,7,2,177.8,61.23,182.88,1.85,71,4.44,33,0.0,0,0,1.85
49,14,2,167.64,70.31,182.88,1.85,25,4.27,59,0.0,0,66,1.85
53,25,0,193.04,120.2,182.88,1.85,51,1.15,61,2.3,39,40,1.85
23,22,1,190.5,112.94,182.88,1.84,56,2.14,48,0.4,100,53,1.84
6,1,0,187.96,83.91,190.5,1.84,44,8.97,43,0.0,0,50,1.84
45,17,2,177.8,77.11,182.88,1.84,44,1.99,42,0.46,50,57,1.84
19,5,1,180.34,77.11,182.88,1.84,61,3.0,49,1.9,59,66,1.84
5,1,0,190.5,108.86,190.5,1.83,40,0.55,76,0.0,0,84,1.83
10,2,0,172.72,61.23,182.88,1.83,28,1.64,74,1.15,100,50,1.83
12,4,0,182.88,77.11,190.5,1.83,50,2.83,64,2.0,33,25,1.83
6,3,0,187.96,77.11,182.88,1.83,36,1.95,60,0.0,0,50,1.83
10,6,0,172.72,65.77,182.88,1.83,25,6.3,36,0.0,0,0,1.83
13,5,0,180.34,92.99,182.88,1.83,47,6.47,34,1.0,28,30,1.83
6,2,0,167.64,65.77,170.18,1.83,48,2.59,48,2.68,80,40,1.83
16,7,0,175.26,77.11,180.34,1.83,26,2.3,57,0.78,14,54,1.83
23,10,0,185.42,83.91,182.88,1.83,43,2.3,49,1.31,28,43,1.83
7,5,1,187.96,105.69,182.88,1.83,35,3.02,56,0.87,100,80,1.83
23,10,0,162.56,56.7,165.1,1.83,29,3.04,55,5.15,42,47,1.83
9,10,0,160.02,47.63,182.88,1.82,20,2.42,78,0.0,0,0,1.82
13,3,0,177.8,70.31,182.88,1.82,49,2.93,47,2.41,30,60,1.82
6,3,0,172.72,61.23,182.88,1.82,28,5.18,50,0.0,0,0,1.82
5,2,0,172.72,61.23,182.88,1.82,45,2.08,62,0.0,0,0,1.82
7,4,0,185.42,77.11,190.5,1.82,45,2.03,50,1.27,22,66,1.82
10,2,0,190.5,83.91,182.88,1.82,40,2.73,25,13.64,50,0,1.82
15,8,0,182.88,117.93,182.88,1.82,56,6.43,22,6.29,50,0,1.82
39,13,2,182.88,83.91,182.88,1.82,68,2.92,35,0.0,0,0,1.82
12,5,0,170.18,65.77,172.72,1.82,29,1.97,59,0.0,0,0,1.82
20,6,0,170.18,63.05,182.88,1.82,40,1.23,46,4.01,52,0,1.82
7,7,0,170.18,61.23,182.88,1.82,42,12.12,60,0.0,0,0,1.82
15,4,0,180.34,70.31,187.96,1.82,40,2.95,43,3.01,33,43,1.82
9,10,0,175.26,70.31,182.88,1.81,47,0.4,60,0.0,0,50,1.81
12,4,0,180.34,70.31,177.8,1.81,63,0.76,65,0.71,50,50,1.81
10,5,0,187.96,110.22,187.96,1.81,43,2.22,47,3.09,36,50,1.81
15,6,0,175.26,77.11,182.88,1.81,31,3.03,59,3.72,52,66,1.81
11,2,0,187.96,83.91,182.88,1.81,40,4.11,59,0.0,0,0,1.81
15,10,0,175.26,61.23,182.88,1.81,37,3.85,46,0.0,0,57,1.81
7,1,0,177.8,77.11,182.88,1.8,35,2.83,50,2.5,62,83,1.8
6,2,0,177.8,77.11,182.88,1.8,25,3.97,57,1.0,40,87,1.8
17,2,1,190.5,83.91,182.88,1.8,46,1.53,54,7.0,43,0,1.8
28,9,0,177.8,70.31,182.88,1.8,38,2.14,65,0.83,80,81,1.8
10,4,0,170.18,61.23,170.18,1.8,34,2.69,50,0.32,50,47,1.8
28,11,0,185.42,77.11,182.88,1.8,43,2.07,63,2.49,24,61,1.8
22,11,3,175.26,83.01,182.88,1.8,50,1.2,63,0.0,0,60,1.8
11,5,0,182.88,70.31,193.04,1.8,32,1.64,65,0.67,100,54,1.8
13,2,0,185.42,77.11,180.34,1.8,39,2.2,39,1.35,30,60,1.8
24,24,6,170.18,83.01,182.88,1.8,48,3.44,58,0.52,100,36,1.8
5,4,0,190.5,92.99,198.12,1.8,50,2.04,46,7.19,80,80,1.8
7,2,1,165.1,61.23,167.64,1.8,40,7.73,34,0.0,0,25,1.8
14,2,0,180.34,77.11,190.5,1.8,55,0.89,69,2.32,53,84,1.8
13,4,0,175.26,70.31,182.88,1.8,27,3.37,68,0.0,0,0,1.8
12,7,0,172.72,56.7,182.88,1.8,38,4.28,38,0.0,0,67,1.8
11,4,0,185.42,77.11,195.58,1.8,59,1.71,42,3.47,50,66,1.8
29,7,2,177.8,77.11,182.88,1.79,45,1.66,63,1.96,100,54,1.79
17,11,0,177.8,77.11,185.42,1.79,36,2.27,63,2.46,48,64,1.79
12,2,0,190.5,83.91,182.88,1.79,52,3.49,45,2.83,50,66,1.79
13,10,0,175.26,70.31,182.88,1.79,35,2.55,55,3.19,83,69,1.79
11,8,1,175.26,65.77,182.88,1.79,35,2.48,56,0.99,28,44,1.79
8,2,0,193.04,83.91,200.66,1.78,35,1.79,61,1.87,53,60,1.78
7,5,0,182.88,92.99,190.5,1.78,80,3.11,65,0.0,0,0,1.78
34,29,2,170.18,61.23,182.88,1.78,37,2.01,65,0.87,34,44,1.78
7,2,0,180.34,61.23,170.18,1.78,35,1.96,49,1.67,33,45,1.78
18,5,0,190.5,83.91,182.88,1.78,52,2.83,45,0.44,50,37,1.78
24,17,0,167.64,70.31,180.34,1.78,39,2.85,55,1.53,36,37,1.78
10,6,0,162.56,63.05,182.88,1.78,23,5.35,30,0.0,0,0,1.78
19,11,1,187.96,92.99,182.88,1.77,42,1.45,52,0.35,66,66,1.77
17,9,0,170.18,61.23,182.88,1.77,43,4.32,49,0.43,33,13,1.77
17,12,1,167.64,70.31,182.88,1.76,36,4.62,47,5.47,40,0,1.76
5,1,0,182.88,77.11,182.88,1.76,48,3.12,28,4.07,66,0,1.76
11,5,0,182.88,65.77,182.88,1.76,46,3.35,37,0.52,25,53,1.76
14,4,0,160.02,52.16,160.02,1.75,45,3.6,56,2.54,45,40,1.75
11,7,0,180.34,81.65,182.88,1.75,32,2.51,36,3.43,42,0,1.75
15,4,0,167.64,65.77,182.88,1.75,39,1.78,48,2.02,22,56,1.75
19,8,0,172.72,77.11,180.34,1.75,51,2.04,59,3.93,45,0,1.75
15,8,0,170.18,61.23,177.8,1.75,40,1.68,53,2.11,45,52,1.75
12,2,0,167.64,56.7,177.8,1.75,32,2.75,56,1.11,100,66,1.75
6,2,0,165.1,56.7,180.34,1.74,37,3.93,44,1.37,33,66,1.74
9,3,0,182.88,83.91,182.88,1.74,47,0.87,65,4.98,53,100,1.74
13,7,0,185.42,83.91,182.88,1.74,59,0.27,60,4.02,66,100,1.74
16,10,0,182.88,70.31,182.88,1.74,34,2.5,67,2.5,25,14,1.74
24,10,1,190.5,70.31,187.96,1.74,47,2.41,58,1.66,35,72,1.74
6,3,0,175.26,65.77,182.88,1.74,40,0.29,0,4.35,100,0,1.74
6,6,0,182.88,77.11,187.96,1.74,43,1.5,59,0.89,55,42,1.74
22,7,0,182.88,77.11,190.5,1.74,32,2.06,55,0.66,50,29,1.74
9,3,0,182.88,99.79,182.88,1.73,35,2.06,64,2.69,46,0,1.73
11,3,1,182.88,70.31,182.88,1.73,24,3.55,66,0.7,33,100,1.73
8,0,0,177.8,70.31,182.88,1.73,39,2.27,59,5.0,38,0,1.73
2,2,0,167.64,65.77,182.88,1.73,50,0.43,75,0.0,0,50,1.73
2,1,0,172.72,61.23,175.26,1.73,53,5.27,34,0.0,0,63,1.73
9,5,0,172.72,70.31,182.88,1.73,47,2.49,42,2.88,40,50,1.73
8,0,0,175.26,65.77,177.8,1.73,52,1.47,53,0.0,0,78,1.73
8,3,0,193.04,92.99,198.12,1.72,53,2.48,49,6.55,51,16,1.72
0,5,0,175.26,92.99,182.88,1.72,37,5.59,56,0.0,0,0,1.72
14,4,1,165.1,65.77,182.88,1.72,45,3.67,55,0.0,0,83,1.72
22,11,0,180.34,83.91,190.5,1.72,34,4.03,49,0.0,0,7,1.72
19,4,0,170.18,70.31,182.88,1.72,41,1.45,58,4.08,61,65,1.72
13,13,0,185.42,92.99,182.88,1.72,49,2.4,46,1.03,33,55,1.72
12,3,0,182.88,92.99,187.96,1.72,40,3.06,50,0.0,0,22,1.72
8,3,1,177.8,83.91,182.88,1.71,33,3.43,11,0.0,0,0,1.71
10,5,0,167.64,65.77,167.64,1.71,54,2.31,62,0.62,11,10,1.71
6,5,0,170.18,61.23,182.88,1.71,56,3.42,46,0.0,0,18,1.71
18,9,0,180.34,77.11,187.96,1.71,39,1.99,63,1.42,31,63,1.71
3,3,0,180.34,70.31,182.88,1.71,34,0.66,84,3.94,100,0,1.71
9,2,0,172.72,61.23,182.88,1.71,33,4.41,56,0.0,0,0,1.71
10,4,1,177.8,77.11,182.88,1.71,29,6.92,40,2.44,40,0,1.71
23,12,0,185.42,77.11,182.88,1.71,48,2.87,52,2.69,33,50,1.71
4,6,0,177.8,65.77,182.88,1.71,50,2.19,62,1.43,25,0,1.71
13,7,1,177.8,83.91,182.88,1.71,41,1.67,55,1.13,20,40,1.71
8,15,3,167.64,65.77,182.88,1.71,36,3.11,63,0.0,0,33,1.71
18,8,0,177.8,70.31,182.88,1.7,31,5.16,41,2.04,11,28,1.7
20,12,0,170.18,65.77,182.88,1.7,33,0.49,80,0.0,0,50,1.7
9,2,0,180.34,83.91,182.88,1.7,36,3.17,45,1.0,15,46,1.7
12,3,0,177.8,70.31,177.8,1.7,53,1.75,51,2.6,51,55,1.7
12,8,0,177.8,95.25,182.88,1.7,63,1.88,30,0.0,0,33,1.7
5,1,0,185.42,70.31,180.34,1.7,31,5.8,42,3.0,33,0,1.7
5,7,1,182.88,83.91,182.88,1.7,37,0.91,60,0.0,0,50,1.7
9,2,0,162.56,56.7,157.48,1.69,49,1.03,63,2.72,37,0,1.69
9,5,0,182.88,83.91,182.88,1.69,54,2.52,43,2.51,50,73,1.69
2,2,0,175.26,86.18,182.88,1.69,37,1.54,60,3.46,85,50,1.69
2,3,0,182.88,83.01,182.88,1.69,41,1.69,61,3.63,25,0,1.69
16,7,0,185.42,77.11,182.88,1.69,45,2.17,53,0.9,50,20,1.69
6,3,0,182.88,77.11,182.88,1.69,29,2.87,65,0.0,0,58,1.69
25,12,0,185.42,77.11,190.5,1.69,35,2.62,56,0.58,30,52,1.69
15,8,0,190.5,92.99,205.74,1.69,37,2.69,59,1.69,50,33,1.69
14,3,0,185.42,83.91,187.96,1.68,32,1.68,68,2.85,46,66,1.68
18,4,1,177.8,70.31,182.88,1.68,32,3.8,45,1.99,25,33,1.68
10,2,0,195.58,113.4,205.74,1.68,38,1.87,48,0.41,33,58,1.68
10,5,0,177.8,70.31,177.8,1.68,39,2.99,53,2.58,27,0,1.68
10,6,0,172.72,70.31,182.88,1.68,34,2.62,38,0.94,50,66,1.68
15,11,0,162.56,52.16,182.88,1.68,48,2.32,57,4.19,63,50,1.68
6,0,0,167.64,56.7,182.88,1.67,42,3.87,52,8.0,53,0,1.67
25,14,1,185.42,70.31,182.88,1.67,35,3.0,38,3.0,50,40,1.67
37,10,0,180.34,83.91,182.88,1.67,55,0.53,86,1.0,100,71,1.67
18,11,4,182.88,76.2,182.88,1.67,25,9.76,34,0.0,0,0,1.67
10,3,1,177.8,77.11,175.26,1.67,23,4.17,37,0.0,0,50,1.67
12,3,0,182.88,77.11,185.42,1.67,33,2.22,53,1.0,37,70,1.67
17,5,0,182.88,83.91,190.5,1.67,44,2.13,37,1.93,25,31,1.67
13,5,1,180.34,65.77,185.42,1.67,38,2.93,52,0.0,0,33,1.67
14,2,0,170.18,56.7,170.18,1.67,32,4.07,33,0.0,0,0,1.67
5,1,0,180.34,61.23,182.88,1.67,69,0.53,33,0.0,0,14,1.67
10,3,0,182.88,70.31,182.88,1.67,36,2.6,41,0.0,0,40,1.67
17,9,7,170.18,63.05,182.88,1.67,65,0.93,33,4.0,80,0,1.67
7,4,0,165.1,56.7,182.88,1.67,53,8.73,33,1.79,16,0,1.67
8,3,0,182.88,70.31,182.88,1.66,34,3.53,37,0.0,0,37,1.66
21,3,0,177.8,65.77,182.88,1.66,54,1.01,66,0.0,0,0,1.66
14,5,0,180.34,92.99,182.88,1.66,48,1.15,57,2.41,48,58,1.66
23,7,0,182.88,77.11,190.5,1.66,32,1.89,61,4.05,60,66,1.66
17,10,0,185.42,109.77,182.88,1.66,46,5.31,46,0.0,0,50,1.66
13,8,0,175.26,86.18,182.88,1.66,36,3.31,57,0.0,0,0,1.66
22,6,0,185.42,83.91,198.12,1.66,39,1.91,56,2.55,32,43,1.66
12,4,0,182.88,92.99,182.88,1.65,28,5.53,55,0.0,0,0,1.65
14,25,1,187.96,99.79,182.88,1.65,38,3.05,53,1.0,20,50,1.65
12,11,0,175.26,61.23,187.96,1.65,53,2.96,41,1.03,44,55,1.65
5,1,0,175.26,70.31,182.88,1.65,37,3.72,46,7.08,42,0,1.65
7,2,0,193.04,83.91,200.66,1.65,32,3.91,44,0.0,0,0,1.65
8,12,0,187.96,77.11,182.88,1.65,38,4.77,53,0.37,7,22,1.65
28,10,0,190.5,83.91,190.5,1.64,44,1.98,56,0.93,50,50,1.64
3,3,0,180.34,77.11,182.88,1.64,19,7.21,53,0.0,0,0,1.64
7,4,0,182.88,70.31,180.34,1.64,41,2.3,51,4.09,36,25,1.64
22,20,1,167.64,70.31,182.88,1.64,32,3.58,62,1.33,40,0,1.64
10,6,1,172.72,70.31,175.26,1.64,29,1.6,67,0.0,0,31,1.64
10,4,0,180.34,70.31,185.42,1.64,41,2.17,54,1.75,41,50,1.64
14,3,0,185.42,77.11,187.96,1.64,66,0.82,0,0.0,0,0,1.64
1,2,0,187.96,83.91,182.88,1.63,85,0.0,0,0.0,0,100,1.63
25,23,0,175.26,77.11,182.88,1.63,48,1.33,55,0.3,100,46,1.63
8,3,0,167.64,56.7,167.64,1.63,47,2.7,47,0.0,0,61,1.63
27,8,0,185.42,92.99,182.88,1.62,33,2.36,59,3.59,43,77,1.62
3,3,0,177.8,77.11,182.88,1.62,47,2.01,58,2.12,36,100,1.62
15,2,0,175.26,70.31,182.88,1.62,47,3.45,48,3.17,40,0,1.62
51,31,7,177.8,77.11,182.88,1.62,36,2.32,47,0.75,66,75,1.62
23,12,0,182.88,77.11,185.42,1.61,41,2.01,46,4.17,70,45,1.61
20,9,0,175.26,61.23,175.26,1.61,42,3.02,56,3.28,42,77,1.61
3,1,0,187.96,95.25,182.88,1.61,46,1.05,55,2.5,75,0,1.61
17,4,0,182.88,83.91,190.5,1.61,45,2.89,42,0.35,20,66,1.61
16,0,0,180.34,83.91,182.88,1.61,54,1.93,50,3.62,25,100,1.61
11,4,0,175.26,65.77,185.42,1.61,51,4.74,30,3.92,75,60,1.61
19,4,1,170.18,61.23,182.88,1.6,28,3.08,59,0.47,11,66,1.6
5,3,0,185.42,83.91,182.88,1.6,61,1.73,48,2.0,28,0,1.6
11,2,0,175.26,92.99,182.88,1.6,62,7.06,35,0.0,0,50,1.6
9,7,0,165.1,61.23,182.88,1.6,50,2.89,28,0.0,0,20,1.6
6,2,1,167.64,65.77,182.88,1.6,64,2.87,50,2.0,66,75,1.6
5,1,0,187.96,99.79,182.88,1.6,34,9.69,35,1.84,14,0,1.6
11,3,0,182.88,92.99,187.96,1.6,26,4.87,53,0.0,0,14,1.6
1,5,0,177.8,70.31,182.88,1.6,25,3.2,66,12.0,100,0,1.6
28,11,1,167.64,61.23,170.18,1.59,37,1.77,50,2.86,32,24,1.59
7,4,0,165.1,56.7,170.18,1.59,37,6.11,50,0.0,0,0,1.59
6,2,0,165.1,56.7,170.18,1.59,27,5.05,50,0.68,14,33,1.59
26,14,0,182.88,83.91,187.96,1.59,46,2.83,50,1.02,60,53,1.59
55,10,0,172.72,92.99,182.88,1.59,49,0.97,63,1.19,66,50,1.59
23,11,0,182.88,83.91,193.04,1.59,44,3.64,43,0.43,42,36,1.59
13,8,1,172.72,63.05,182.88,1.59,57,1.26,57,0.0,0,52,1.59
2,4,0,165.1,69.85,182.88,1.58,54,5.79,15,0.0,0,0,1.58
9,5,0,182.88,83.91,182.88,1.58,57,1.97,44,8.88,42,0,1.58
11,5,2,185.42,102.06,185.42,1.58,37,2.02,46,1.28,44,43,1.58
9,2,0,167.64,56.7,175.26,1.58,37,1.72,60,0.53,50,23,1.58
3,2,0,160.02,56.7,165.1,1.58,26,1.89,61,2.84,25,84,1.58
